Site_ID,Site_name_main,Site_name_other,Case_study_area,Unitary_Authority_County_Council,Parish_Community_Borough,HER_site_montype,Site_type,Site_type_simple,X_coord,Y_coord,Site_summary,len,Site_description,Site_URL,Site_context_ID,Number_graves_all,Number_graves_GG,Number_individuals_all,Number_individuals_GG,Source_of_data,Main_ID_type,Main_ID_value,Other_ID_type,Other_ID_value,Other_equivalent_data_source_EDS,EDS_ID_type,EDS_ID_value,new bm url,EDS_URL,Whimster_1981_site_number,Bristow_2001_site_number,AEMA_2016_site_number,Number_events
60105,Crantit #1,CRANTIT,Orkney and Outer Hebrides,ORKNEY ISLANDS,,CHAMBERED CAIRN,CHAMBERED CAIRN,Neolithic Tomb,344000,1009800,"<gg summary>: Chambered cairn found on gently sloping field, overlooking valley between Scapa beach and Kirkwall was found in 1998 then covered up again. Found during ploughing. Excavated for Meet the Ancestors programme. It is small , almost round, and partitioned into three stalled compartments that formed a 'cloverleaf' pattern . Measured 3m x 3m. A narrow gap formed between the uppermost roof slab and a notch in the entrance lintel suggest a 'light box' Three skulls lying in the northern compartment placed on top of and to the side of a pile of other bones. Only a few disarticulated bones and they were in poor condition. They included a left kneecap, a left hand and foot, left pelvis and right arm. A fourth skull was found in the southernmost compartment but it was crushed. The largest skull was of a female over 30 years old. She was placed with two other skulls - one of a child (4-6 years old) and a wisdom tooth in the bone pile suggested the third occupant was 14-15 years old. Fourth skull was too degraded to ID. Manipulation of human bone. Cranium 1 fell off an arranged assemblage of bones including a foot, long bone and pelvis. Cranium 3 displayed on top of a pile of assorted bones with cranium 2 placed next to it. Cranium 4 placed spatially separate from the rest in a different chamber External to the tomb and also inserted into the cairn material were two cists and one cremation. One cist survived only partially intact as at least one side slab had been previously removed by ploughing. One side of the cist was revetted by a small wall of coursed masonry. Human teeth were the only remains to be found in the deposits within this cist.The second cist had exceptional preservation. It contained the remains of two large deposits of human bone, one of which had been encased in a finely woven basket of plant fibres. Cramp, possibly melted copper and other residues, was also found in the cist. The cist lay at an angle within the cairn material, with one side propped by two leaning stones. It was also capped by two flagstones laid on top of each other, but separated by a vertical stone. The cu",2134,"HY40NW 17 440 098HY 440 098  In April 1998 a Neolithic chambered tomb was found just outside Kirkwall, and a five week season of excavation was undertaken later that summer. The tomb had been inserted into subsoil, possibly a drumlin, on an E-facing hillside. It measured c 3 x 3m and comprised three cells with an entrance, arranged in a clover-leaf formation. The height of the tomb did not exceed 1m. It was constructed of coursed drystone masonry with orthostatic partitions. The wall-heads were corbelled to receive the roof, which was constructed of six large flagstones, found largely intact. The drumlin into which the tomb was constructed was enhanced with stone forming a low cairn of stone with clay. The cairn has not been fully explored, but initial observations indicate it is over 25m in diameter. No revetment walls or external entrance passage have been found in the cairn material. A narrow gap formed between the uppermost roof slab and a notch in the entrance lintel suggest a 'light box'. The exact orientation and function of this feature is still under analysis. The restricted area immediately outside the tomb entrance, formed between the entrance and the cut in the subsoil, was blocked by a series of horizontally laid blocking stones. Matching this on the inside of the tomb, and filling the internal entrance passage, was a tightly fitting but stepped blocking which was inserted from the inside. Preliminary results of the excavation suggest that the internal blocking provided a stepped access from the roof into the tomb interior. The uppermost of the roofing stones had been fitted so that while the tomb was in use it was possible to slide it to one side. After the final use of  the tomb, the roof  was capped by a 40?50cm layer of clay and stone.Deposits within the tomb were minimal. The floor was virtually clean and no artefacts were recovered on it. However, in two cells the remains of four individuals were encountered. The human remains were in an extremely poor condition. Alternating wet and dry conditions may account for the poor preservation. Extensive sampling within the tomb for soil micromorphological analysis has taken place.External to the tomb and also inserted into the cairn material were two cists and one cremation. One cist survived only partially intact as at least one side slab had been previously removed by ploughing. One side of the cist was revetted by a small wall of coursed masonry. Human teeth were the only remains to be found in the deposits within this cist. The second cist had exceptional preservation. It contained the remains of two large deposits of human bone, one of which had been encased in a finely woven basket of plant fibres. Cramp, possibly melted copper and other residues, was also found in the cist. The cist lay at an angle within the cairn material, with one side propped by two leaning stones. It was also capped by two flagstones laid on top of each other, but separated by a vertical stone. The cut within the cairn material was backfilled with loose rubble and some clay. Sponsors: Historic Scotland,  Orkney Ice-cream, A plant.B Ballin-Smith, J Duncan and C Richards 1998HY 440 098 A second and final season of archaeological work at the tomb took place in July 1999 (see Ballin-Smith, Duncan and Richards 1998). There were several outstanding questions from the first season. The entrance area of the tomb was complex with its two blockings and the lack of any formal external approach to the tomb. The floor of the tomb and the construction of its walls were also features which demanded further investigation. There was also the question of whether there were other satellite Bronze Age cists, additional to those found previously. Finally, there was the mound the tomb was dug into: was this a man-made or natural feature? Further geophysical work was undertaken in a much wider area around the tomb, but no further cists were located. A hillock in the neighbouring field was also surve",http://canmore.rcahms.gov.uk/en/site/141720/,,,1,7,2,CANMORE,NUMLINK,141720,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,,1
60108,Pierowall Quarry,"WESTRAY, PIEROWALL QUARRY, THE PIEROWALL",Orkney and Outer Hebrides,ORKNEY ISLANDS,Westray,CHAMBERED CAIRN,CHAMBERED CAIRN,Neolithic Tomb,343890,1049050,"<gg summary>: Disturbed chambered cairn.Chambered cairn (quite destroyed) possibly of Maes-Howe type  with LN Grooved Ware occupation (platform structure) and then EIA settlement on top - the settlement destroyed most of the cairn. Situated in an area of pasture on the edge of Pierowall village on small rise at height of 20m OD. It seems that the Chambered cairn was deliberately destroyed and partially dismantled in the LN (assoc with Grooved Ware ) BurialsA large quantity of disarticulated human bone was associated with copious quantities of limpet shells found in the rubble immediately outside the outer wall face at the E end of the portion exposed. The bones may have been dumped there later in a hole after the cairn was destroyed and may have come from the chamber; they are sadly out of context All the burials were disarticulated and included a MNI of 5 individuals (two adult males, two adults, and one infant). ObjectsFlint assemblage. Three pecked stones - with spirals. Sherds including Grooved Ware (which came from the rectangular structure). Flint assemblage - large (need more detail). Scatter of small mammal bones and bird bones along with occasional shells from the fill behind the outer wall face. Lots of bone (esp sheep/goat) from the later structures The dates derive from copious quantities of animal bone (mainly cattle and sheep) that mainly came from the cairn infill and destruction, implying this occurred in the Late Neolithic (c. 2900-2500 BC) Flint assemblage. Three pecked stones - with spirals. Sherds including Grooved Ware (which came from the rectangular structure). Flint assemblage - large (need more detail). Scatter of small mammal bones and bird bones along with occasional shells from the fill behind the outer wall face. Lots of bone (esp sheep/goat) from the later structures ; quite a bit of cattle bone from the Neolithic phases",1894,About half the original mound remains intact at the quarry-edge. Information from Orkney SMR (RGL) Jun 81.,https://canmore.org.uk/site/2789/westray-pierowall-quarry,,,1,5,1,CANMORE,NUMLINK,2789,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,4857,4
60111,Knowe of Rowiegar,KNOWE OF ROWIEGAR,Orkney and Outer Hebrides,ORKNEY ISLANDS,,CHAMBERED CAIRN,CHAMBERED CAIRN,Neolithic Tomb,337330,1029780,"<gg summary>: Numerous fragments of human remains were encountered - many human skeletons and mostly/all disarticulated - from the chamber. Only skulls studied and these represent a min no of 17 skeletons. They comprise 3 children 6-8 years old, an adolescent, 5 young adults, 5 mature adults, 2 elderly adults and 1 unclassified. Human remains were mixed with sheep and ox bones and the wing bone of a gannet. Other bones found outside the cairn and in the later souterrain and are likely to be associated with later occupation. Many rim and body sherds of carinated bowls of Unstan type; round-based pot sherds. Body sherd with perforation. Brown-red flint scraper with cortex remaining. Several flakes. Ginger-brown flint retouched knife, Flint core. Numerous flakes and unworked pebbles. Perforated ox phalange. 14 of the flint from outside the cairn on NE side and 20 from the SW side. Pottery from the compartments including 4th compartment at the NW end of the chamber  along with flint knifeSite URLs:https://canmore.org.uk/collection/1328408https://canmore.org.uk/collection/1540668",1110,"HY32NE 1 3733 2978.   (HY 3733 2978) Mound (NAT)  OS 6"" map, Orkney, 2nd ed.,(1900).   Knowe of Rowiegar, an Orkney-Cromarty type stalled cairn, now a grass-covered mound with a few slabs projecting near the centre.  The mound was excavated by W G Grant in 1937, who found that the SE end had been so badly damaged that it obscured all trace of the entrance, and that an earth-house had been constructed in the easternmost half of the cairn.  Other Iron Age building, datable by pottery (J Phemister 1942) and other relics, lay on and around the cairn.  The mass of masonry (the unhatched area in Fig.26, A S Henshall 1963) which lies at the SE end of the cairn is too dilapidated for identification but from it springs a thick wall which curves towards the shore.  A similar wall springs from the NW corner of the cairn, at which point the absence of a bond can be clearly seen. Similar walls occur at Mid Howe (HY33SE 1).  On the NE side of the cairn, near the NW end, some further remains have been uncovered. These consist partly of masonry foundations and partly of slabs set on edge.  There is also a socket-stone, apparently intended to receive the pivot stone of a door. Possibly to be connected with this occupation are the buildings which seem to have risen on the summit of the cairn at some time after its upper parts had fallen into ruin. Numerous finds from the site, including pottery and stone implements, are in the National Museum of Antiquities of Scotland (NMAS).  RCAHMS 1946; J Phemister 1942; A S Henshall 1963. The Knowe of Rowiegar, a stalled cairn, is as described and illustrated by the above authorities.  Resurveyed at 1/2500.  Visited by OS (NKB) 11 June 1967. Rectangular Orkney-Cromarty cairn with stalled chamber. Radiocarbon dates from unstated contexts:Cattle bone  2355 +/- 60 bc (Q-1221)Deer bone    2055 +/- 60 bc (Q-1227)J L Davidson and A S Henshall 1989.DESCRIPTION 2:Visited by Childe in 1941.V G Childe 1942",https://canmore.org.uk/site/2159/knowe-of-rowiegar,,,1,17,12,CANMORE,NUMLINK,2159,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,4836,3
60112,Unival,"UNEVAL, UINEABHAL/NORTH UIST, UNIVAL, LEACACH AN TIGH CHLOICHE",Orkney and Outer Hebrides,WESTERN ISLES,NORTH UIST,CHAMBERED CAIRN,CHAMBERED CAIRN,Neolithic Tomb,80033,866859,"Chambered cairn with E-Middle Neolithic activity and then re-use in Late Neolithic - EBA (Grooved Ware, Beaker and possible Food Vessel)https://canmore.org.uk/collection/335940https://canmore.org.uk/collection/1111902https://canmore.org.uk/collection/1240621https://canmore.org.uk/collection/1240622https://canmore.org.uk/collection/1240623https://canmore.org.uk/collection/1240624https://canmore.org.uk/collection/1240625https://canmore.org.uk/collection/1467707https://canmore.org.uk/collection/1467709https://canmore.org.uk/collection/1469036https://canmore.org.uk/collection/1469037",600,"NF86NW 4 80033 66859See also NF86NW 18 (Iron Age house). A square cairn, with a Hebridean type chamber, excavated by Scott in 1935 and 1939 (W L Scott 1950).  It measures 53ft (16.1m) along each side and 4ft (1.2m) in maximum height. The facade in the ESE and the peristalith, where visible, are of orthostats alternating with drystone walling. The chamber, entered through the facade, contained a cist-like structure with inhumations. Pottery from the cairn included Grooved Ware, Beaker and Cinerary Urn as well as its definitive round-based ware. Some 23ft (7m) from the SW corner of the cairn is a standing stone, 10ft (3m) high and 5ft (1.5m) wide, facing the centre of the cairn. In the early iron age a stone-walled house (NF86NW 18) was built into the NE corner of the cairn. E Beveridge 1911; RCAHMS 1928; W L Scott 1948; A S Henshall 1972.DESCRIPTION 2:Situated on a terrace on the SW flank of Unival, this chambered cairn is largely as described and planned by Henshall. Though the cairn is said to be `almost square in plan?, it may be more D-shaped, with the facade on the ESE bowing outwards and the NNW and SSW sides narrowing slightly towards the rear, WNW, side. The cairn is grass grown with loose stones strewn across its interior and is defined by a peristalith of large slabs with little evidence of drystone masonry surviving between them. What may have been the stone forming the WSW corner lies flat, partly hidden in the heather. The entrance is more or less central to the facade with a short passage 1.4m long leading to an oval chamber; both the passage and chamber are set askew to the axis of the facade. Seven slabs make up the chamber, the tallest standing 2m high at the rear, W, end. The axis of the chamber extends through this slab and coincides not only with the tallest stone still standing on the WNW side of the peristalith, but also the largest stone on the facade. The remains of an Iron Age house (NF86NW 18) overlie the E of the cairn, while on the WSW, 7m beyond the peristalith, there is an impressive standing stone. This measures 1.45m in breadth by 0.15m in thickness and stands 2.6m in height in a water-filled peaty hollow with some chocking stones exposed around its base. Visited by RCAHMS (ARG,SPH) 23 September 2010",https://canmore.org.uk/site/10234/,,,3,5,5,CANMORE,NUMLINK,10234,,,NMS,Accession No., X.EO 862,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,http://nms.scran.ac.uk/database/results.php?QUICKSEARCH=1&search_term=unival,,,,2
60114,Blomuir #1,BLOMUIR,Orkney and Outer Hebrides,ORKNEY ISLANDS,,BURIAL,BURIAL,Other funerary site (unspecified),347180,1003110,"Note that Jane Downes (2005: Appendix 1, 249) suggests the pot may  be a Plain Food Vessel. the cremated remains mainly came from one specific part of the individual (selected bone retrieval - only 135g)  Food Vessel ",218,"HY40SE 20 4718 0311.   While ploughing in the field S of Blomuir, Mr. Gaudie, Craebreck, turned up a fragment of a large plain bucket shaped urn containing burnt bone and 'Cramp'.  Now in Tankerness House Museum (Accession no. 1983/19)  Visited by R G Lamb April 1983.",http://canmore.rcahms.gov.uk/en/site/2374/,,,1,1,1,CANMORE,NUMLINK,2374,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,,2
60115,Clestrain,"STRONSAY, CLESTRAIN",Orkney and Outer Hebrides,ORKNEY ISLANDS,Stronsay,BURIAL,Cremation Burial,Other funerary site (specific),363000,1027000,Cinerary urn of some description (but unlikely a Collard Urn) with cremated remains. Placed in a clay-lined pit ,112,HY62NW 31 63 27 'A short distance to the NW of HY62NW 4 another burial was accidentally exposed by a ploughman who was breaking up the heather ground for the first time. There was no constructed cist but an urn containing a few ashes and measuring about 18 inches in depth was disclosed in a cavity packed round with clay. The urn was taken out complete and was taken away by the late Mr Sinclair of Whitehall. It shortly afterwards fell to pieces as a result of exposure to the atmosphere.'  (Information from J M Corrie RCAHMS notebook No.1 7th June 1928).  RCAHMS 1984.,http://canmore.rcahms.gov.uk/en/site/3341/,,,1,1,1,CANMORE,NUMLINK,3341,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,,1
60116,Orphir,"HIGHBRECK, ORPHIR, HAYBRECK",Orkney and Outer Hebrides,ORKNEY ISLANDS,,BURIAL,Cist,Cist,335750,1006430,A number of cists have been found at Haybreck near or indeed on a natural mound or glacial morain. At least three cists with cremated bones but only one was inurned and in a steatite urn (and that was the only grave good) ,222,"HY30NE 17 3575 0643.   (HY 3575 0643) A cinerary urn of steatite, containing calcined bones, was found on top of a glacial mound by a Mr Halcro, farmer of Haybreck, some years before 1935.(This information was certified by James Cursiter, farmer, Haybreck, 1935, also in an undated cutting from an Orcadian newspaper).  The find-spot is 36 ft from the road, 52 ft west of the 7th milestone from Kirkwall and within 80 yds of the Gray Stone (HY30NE 18) but there is nothing now to mark the site.  RCAHMS 1946.   No further information concerning this find. Mr Halcro is dead, and his son has moved out of the district. The site, plotted from the information supplied above, falls on the top of a natural mound south of Highbreck.  The present whereabouts of the urn could not be traced.  Visited by OS (RB) 26 April 1966. The Orkney Herald in 1891 reported the excavation of a short cist with burnt bones and an urn ""10 paces away"", 120 yards away from the road. 'The Orkney Herald' in 1907 reported the discovery of a steatite and flagstone urn with burnt bones, found at Highbrake. The discovery site was reported to be 36' from the public road's N side and 52' W of the 7th milestone, within 80 yards of the greystone on the top of slight glacial moraine. M Howe 2006",http://canmore.rcahms.gov.uk/en/site/1935/,,,1,3,1,CANMORE,NUMLINK,1935,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,4824,1
60117,Berstane,"BERSTANE, BIRSTANE, ST OLA",Orkney and Outer Hebrides,ORKNEY ISLANDS,St Ola,BURIAL,BURIAL,Other funerary site (unspecified),346900,1010100,Short cist with urned cremation in steatite urn - likely EBA and not Viking ,76,"HY41SE 10 c. 469 101.   'A large stone (steatite J Anderson 1875) urn (broken) found when excavating foundations for a dwelling-house at Birstane, St Ola' was purchased by David Balfour of Balfour and Trenabie, at the sale of Kirkwall Museum and presented to the National Museum of Antiquities of Scotland (NMAS) 13th October, 1862.  Proc Soc Antiq Scot 1865.   This urn cannot be traced now in the National Museum of Antiquities of Scotland.  Information from A S Henshall, Assistant Keeper NMAS.   Enquiries at Berstane (HY 469 101) revealed that no further finds have been made in the area.  Visited by OS (NKB) 6 April 1964.'John O'Groat Journal' in 1844 describes the discovery of cists with bones and a rim-decorated freestone urn, found when foundations for a new house were being dug. M Howe 2006",http://canmore.rcahms.gov.uk/en/site/2432/,,,1,1,1,CANMORE,NUMLINK,2432,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,4845,1
60118,Moss of Sheepal,ROUSAY,Orkney and Outer Hebrides,ORKNEY ISLANDS,Rousay,BURIAL,Cist,Cist,342000,1029000,Cist found on Moss of Sheepal with cremation in steatite urn ,61,"HY42NW 25 c. 42 29.   A stone urn, apparently of steatite (11"" diameter, 7 1/2"" high) and filled with calcined bones found in the island of Rousay Orkney, was donated to the National Museum of Antiquities of Scotland in 1860. (Accession  no: EK 5)  Proc Soc Antiq Scot 1862 (Donations).",http://canmore.rcahms.gov.uk/en/site/2640/,,,1,1,1,CANMORE,NUMLINK,2640,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,4851,1
60121,South Gyran,SOUTH GYRAN,Orkney and Outer Hebrides,ORKNEY ISLANDS,,CIST,CIST,Cist,324020,1015370,"No detailed information other than a cist containing an urn with ashes. It does not mention whether it was pottery or stone but because it says only urn, one might assume pottery ",179,"HY21NW 4 2402 1537.   (HY 2402 1537) Stone Cist found A.D. 1866 (NAT)  O.S.6""map, Orkney, 2nd ed.,(1903).   This short cist was still in situ in 1880, only the cap- stone having been removed, and measured about 2ft long by 15 ins broad and deep. It contained ashes and an urn.  Name Book 1880.   There is now no trace of this cist, the site of which is now a small quarry.  Visited by OS(RL) 18 May 1966.",http://canmore.rcahms.gov.uk/en/site/1690/,,,1,1,1,CANMORE,NUMLINK,1690,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,4814,2
60122,Arion,ARION,Orkney and Outer Hebrides,ORKNEY ISLANDS,,CIST,CIST,Cist,325630,1014390,"In Orcadian May 26th 1966 ""The Orcadian"" BA cist with flexed skeleton excavated & dismantled, is of type previously known from Argyll; it was wrapped in a fibrous woven fabric ",176,"HY21SE 23 2563 1439.   Cist burial found on the farm of Arion, Stromness, on 20th May 1966. The cist slabs, which were 'neatly grooved and lapped at the corners to prevent inward collapse' were removed but left on the site. Then skeleton appeared to have been wrapped in some fibrous woven fabric, part of which has been preserved. A report is to be submitted for publication in the Proc Soc Antiq Scot.  Information contained in a letter from Evan MacGillivray, Co. Librarian Kirkwall, to R B K Stevenson, National Museum of Antiquities of Scotland (NMAS) 23 May 1966.   The find-spot of this short cist was indicated by Mr MacGillivray at HY 2563 1439.(Mr E MacGillivray, County Librarian, Kirkwall.)  The grooved-and-lapped side stones are to be preserved in Kirkwall Museum in due course:  the piece of woven fabric is being sent away for analysis. Visited by OS (RB) 6 June 1966.",http://canmore.rcahms.gov.uk/en/site/1711/,,,1,1,1,CANMORE,NUMLINK,1711,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,4817,1
60123,Garsetter,"GARSETTER, LOWER GARTHSETTER",Orkney and Outer Hebrides,ORKNEY ISLANDS,,CIST,CIST,Cist,325600,1027800,Note that the human bone came out as o BP which seems odd. It states insufficient collagen for C14 dating. Information from Orkney SMR [n.d.],141,HY22NE 30  256 278,http://canmore.rcahms.gov.uk/en/site/1785/,,,1,1,1,CANMORE,NUMLINK,1785,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,4695,2
60124,Quinni,QUEENA,Orkney and Outer Hebrides,ORKNEY ISLANDS,,CIST,CIST,Cist,325770,1023030,Cist with degraded inhumation and polished axe ,47,"HY22SE 52 2577 2303.   (HY 2577 2303) Stone Cist found A.D.1860 (NAT)  OS 6"" map, Orkney, 2nd ed., (1900).   The cist was found by Magnus Johnston of Quinni when he was reclaiming the land. Six thin slabs formed the cist, which was 2 ft long by 1 ft 3 ins wide and deep. 'Together with a small quantity of brown fatty earth, there was also found in it a polished stone implement (green porphyry) 1 ft 4 ins long, 2 ins broad at one end - where the handle appeared to have been broken off - while it tapered to a point at the other: its thickness at the centre was about 1/2 in. whence it tapered to two sharp edges'.  Name Book 1880.   No further information.  Visited by OS (NKB) 23 May 1967.",http://canmore.rcahms.gov.uk/en/site/1887/,,,1,1,1,CANMORE,NUMLINK,1887,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,,1
60125,Skaill,SKAILL,Orkney and Outer Hebrides,ORKNEY ISLANDS,,CIST,CIST,Cist,335000,1010200,"Short cist held a child's skeleton. crouched inhumation accompanied by a bag of the disarticulated bones of a younger person was discovered (Megaw 2004). Another cist, measuring about 22 long and containing human remains, has been found in a field N. of the same farmhouse.",273,"HY31SE 11 350 102.   A cist, about 22 ins long and containing human remains, has been found in a field north of Skaill farmhouse.  RCAHMS 1946.   A cist of unspecified size was discovered by the father of Mr Slater (Mr W Slater, Skaill, Orphir, Orkney) ""about 60 years ago"" whilst fencing the SW side of a field in the area centred at HY 350 102.  The exact find-spot is not known.  Visited by OS(NKB) 29 April 1966.The cist is mentioned in Omond (Omond 1910) as being 'found close to the roadside' and 'held a child's skeleton.Information via e-mail to RCAHMS from M Howe, 14 October 2005",http://canmore.rcahms.gov.uk/en/site/2061/,,,1,1,2,CANMORE,NUMLINK,2061,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,,2
60126,Greenigoe,GREENIGOE,Orkney and Outer Hebrides,ORKNEY ISLANDS,,CIST,CIST,Cist,340700,1007500,Degraded inhumation in cist wrapped in elaborate woollen cloth of four or five different textures  and accompanied by beads - one of amber and the other possibly of faience ,173,"HY40NW 8 407 075.   A cist was found at Greenigoe parish of Orphir, Orkney and contained portions of woollen cloth of four or five different textures. There is no evidence as to how the cloth has disposed on the presumed associated body - for when the cist was visited by Mr Cursiter no traces of bones were visible. An amber bead and an another of opaque vitreous paste were said to have been found with the cist. Portions of the cloth were presented by Mr James W Cursiter to National Museum of Antiquities of Scotland (NMAS) on 11 February 1889, Accession no. NA 307.  Proc Soc Antiq Scot 1889 (Donations); NMAS Cat. 1892.   There is no local knowledge of this cist and associated finds.  Visited by OS(NKB) 7 April 1964.",http://canmore.rcahms.gov.uk/en/site/2360/,,,1,1,1,CANMORE,NUMLINK,2360,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,4842,1
60128,Blomuir #2,BLOMUIR,Orkney and Outer Hebrides,ORKNEY ISLANDS,,CIST,CIST,Cist,347120,1003190,Cremations of two childen in cist but with no associated grave goods. the 14c dates suggest an EBA date howeverThey both were associated with large quantities of cramp however ; stone tool on top of the cist slab Note nearby was another cist that contained a undecorated vessel with cremation of adult male. Downes (2005: Appendix 1) decribes the pot as a plain FV. ,371,"In May 1981 Mr Goudie, Craebreck, discovered a cist in front of the old farm buildings at Blomuir when his tractor broke through the cover. The top of the cist was barely below the surface of the farmyard in front of the steading 4m E of the NE corner of the house, which occupies the summit of a low rise one of many such hillocks in the area. It appeared that the cist did not have a single-slab cover but was roofed by the corbelling-out of smaller slabs from the corners, but of this roof of course only a small portion remained in position. As it would be necessary to fill the cavity with hardcore to allow the passage of farm machinery, and the compaction of the hardcore on to the cist contents would damage these, it was decided to excavate the contents. A small area E of the cist was also excavated in order to allow the bottom of the cist to be reached. In this area beneath some 80mm of farmyard metalling, a packing of horizontally-laid flat slabs was encountered, with several layers of such slabs underneath them. It was clear that these were the remains of a cairn of stones which had been built around the cist. The lower half of the cist cavity was dug into natural clay. It appeared that the stones of the cairn had simply been carried corbel-fashion over the cist to form its roof.The cist, which has its longer axis NNW-SSE, is made of 4 slabs uniformly some 30mm thick. The end-slabs are embraced by the side-slabs. The N end-slab 485mm long and the S one 525mm. The two side-slabs are both longer than the cist itself, projecting some distance beyond the end-slabs at all four corners. As it was considered undesirable to excavate the unthreatened area beyond the cist itself the ends of these slabs were not located except for the N end of the E slab which extended 150mm beyond the end-slab of the cist. The internal measurements of the cist on the E are 735mm and on the W 760mm. After removal of the debris which had just fallen into it, the cist was empty except for a deposit of ashes and very small burnt bone fragments some 80mm thick, on its floor. This floor was not a single slab but was formed of a number of small paving-stones set in clay. The depth of the cist, between this floor and the top of the side-slabs, was 540mm.On removal of the floor, the side and end slabs of the cist were found to contiue down for a further 120mm below the floor level, being set close-fitting into slots dug in the glacial clay. The side and end slabs are left in position and the cist is to be filled with hardcore and covered over.The bone fragments including some fused material and cramp, amounting to 850gms as weighed still moist, were deposited in Tank Ho Mus. RGL Jun 81.The bone fragments were examined by Miss J McKinley of Bradford University who determined that the cist contained the ashes of 2 children. See detailed records.Information from Orkney SMR (RGL) Sep 81.",http://canmore.rcahms.gov.uk/en/site/2369/,,,1,2,2,CANMORE,NUMLINK,2369,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,,1
60129,Newbigging,NEWBIGGING,Orkney and Outer Hebrides,ORKNEY ISLANDS,,CIST,CIST,Cist,343000,1010000,In a small 'stone' urn within a cist,36,"HY41SW 8 c. 43 10.   'In May 1855, Mr Wm Fotheringham, proprietor of the farm of Newbigging, near Kirkwall, informed me that he had accidentally discovered on his farm a cist containing a small stone urn which ...  was smashed by some boys. When found the urn had a quantity of burnt bones and ashes in it. It was of oval shape - its greatest diameter at the mouth about 9 ins, and its depth the same. It was narrower at the bottom which was flat, and perforated by three or four small holes. The fragments of the urn are in my possession'.  G Petrie 1868; RCAHMS 1946.   No information could be obtained about this cist.  Visited by OS (GHP) 8 April 1964.",http://canmore.rcahms.gov.uk/en/site/2596/,,,1,1,1,CANMORE,NUMLINK,2596,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,4688,2
60130,Blowes,"BLOWES, HOWAN BLO'",Orkney and Outer Hebrides,ORKNEY ISLANDS,,CIST,CIST,Cist,357100,1006000,A short cist containing calcined bones and a steatite urn. Another cist nearby contained a cremation in a cinerary urn ,119,"HY50NE 5 571 060.   A short cist containing calcined bones and a steatite urn, 8ins. high was ploughed up in 1929 near the crest of a mound known as Howan Blo (near which another cist had been found some years before) on the farm of Blowes, about 100 yds. S of the former Free Church of Deerness.  In 1933, a few feet away, a Bronze Age cinerary urn containing bone-ash and potsherds was found (not of an incense cup) and, 5ft. away a third cremation burial with out either urn or cist.  The pottery and the steatite urn are in Kirkwall Museum.  H Marwick and A Low 1929; H Marwick 1929; W G Grant 1933; RCAHMS 1946.   'Howan Blo' is a natural hillock centred in an arable field at HY 571 060. No trace of any burials or excavations are evident. The pottery and steatite urn were not seen: the contents of Kirkwall Museum are at present in store.  Visited by OS (RD) 1 September 1964. There is nothing to mark the exact spot where three Bronze Age burials were found close together in 1929 and 1933.  The initial discovery, made during ploughing, was of a small cist containing a pottery cinerary urn, two-thirds full of burned bones, and containing sherds of a small urn, was discovered.  In the course of its removal, the excavators came across a third cremation, in this case in an urn-shaped hole, but without an actual urn.  The cist and bones were re-buried, the urns are in Tankerness House Museum.H Marwick 1929; W G Grant 1933; RCAHMS 1946; RCAHMS 1987.",http://canmore.rcahms.gov.uk/en/site/2962/,,,2,3,2,CANMORE,NUMLINK,2962,,,,,,https://www.britishmuseum.org/collection/search?keyword=Hollicondane,,,,4698,1
